complex_id,slope_mean_100m,slope_median_100m,slope_stdev_100m,slope_min_100m,slope_max_100m,slope_range_100m,slope_mean_150m,slope_median_150m,slope_stdev_150m,slope_min_150m,slope_max_150m,slope_range_150m,slope_mean_200m,slope_median_200m,slope_stdev_200m,slope_min_200m,slope_max_200m,slope_range_200m,slope_mean_300m,slope_median_300m,slope_stdev_300m,slope_min_300m,slope_max_300m,slope_range_300m,school_pc1,straight_dist_m,walk_dist_m,walk_time_min,avg_daily_ridership,station_zone_ord,unit_cnt,trade_activity_ratio,n_quarters
17,12.4341568946838,12.4110770225525,0.0801857828269478,12.3548612594604,12.5596122741699,0.204751014709473,12.562383333842,12.5596122741699,0.196214582793416,12.3548612594604,13.0056886672974,0.650827407836914,12.5648650527,12.5834965705872,0.163433446975619,12.3473033905029,13.0056886672974,0.658385276794434,12.5732429231916,12.5729541778564,0.37862722189806,12.0673828125,14.4548873901367,2.38750457763672,0.2143461003739376,428.2,535.2,7,16961.0,2,75.0,0.32142857142857145,28
18,12.2014603614807,12.1824083328247,0.0570282021988456,12.1445684432983,12.2964563369751,0.151887893676758,12.1401578055488,12.1790933609009,0.233947007937927,11.5351676940918,12.3573236465454,0.822155952453613,12.0368111554314,12.1790933609009,0.456804909452889,10.9299840927124,12.7298564910889,1.79987239837646,12.108550126212,12.1857233047485,0.421398727093118,10.9299840927124,12.7298564910889,1.79987239837646,0.0671918812695998,193.0,241.3,4,16961.0,1,10.0,0.07142857142857142,28
19,12.2546491622925,12.2410898208618,0.0754144258972436,12.1790933609009,12.3573236465454,0.178230285644531,12.136518239975,12.1824083328247,0.247897932424624,11.5351676940918,12.3573236465454,0.822155952453613,12.2325984409877,12.2233386039734,0.267693619554618,11.5351676940918,12.7298564910889,1.19468879699707,12.1283182144165,12.1857233047485,0.409893809187196,10.9299840927124,12.7298564910889,1.79987239837646,0.0671918812695998,193.3,241.6,4,16961.0,1,24.0,0.14285714285714285,28
20,12.4401822090149,12.4231276512146,0.0763139472625231,12.3548612594604,12.5596122741699,0.204751014709473,12.5486229790582,12.4976949691772,0.193291451328943,12.3548612594604,13.0056886672974,0.650827407836914,12.5316074916295,12.5286536216736,0.201152496637163,12.1694049835205,13.0056886672974,0.836283683776855,12.5196003232683,12.5596122741699,0.193026536363384,12.1694049835205,13.0056886672974,0.836283683776855,0.2143461003739376,400.1,500.1,7,16961.0,2,79.0,0.25,28
21,12.2546491622925,12.2410898208618,0.0754144258972436,12.1790933609009,12.3573236465454,0.178230285644531,12.1232935587565,12.1790933609009,0.23669467372381,11.5351676940918,12.3573236465454,0.822155952453613,12.0944938659668,12.1790933609009,0.384192899985277,11.2404632568359,12.7298564910889,1.48939323425293,12.1141315908993,12.1909527778625,0.421282507588738,10.9299840927124,12.7298564910889,1.79987239837646,0.0671918812695998,209.4,261.8,4,16961.0,1,18.0,0.03571428571428571,28
22,12.5743272304535,12.5804686546326,0.118528429401341,12.4009552001953,12.7354164123535,0.334461212158203,12.4511888292101,12.5729541778564,0.220680477799131,12.0673828125,12.7354164123535,0.668033599853516,12.7881971767971,12.5119194984436,1.13463565717848,12.0673828125,16.8042678833008,4.73688507080078,12.4430672236851,12.5596122741699,1.642827642906,7.94655513763428,17.4427928924561,9.49623775482178,0.2143461003739376,616.0,770.0,10,16961.0,2,124.0,0.5,28
23,12.5643019676208,12.5822973251343,0.106957965779848,12.3989372253418,12.693675994873,0.29473876953125,12.5482159455617,12.5286536216736,0.205259542405149,12.1694049835205,13.0056886672974,0.836283683776855,12.5019872188568,12.4747319221497,0.204009222722137,12.1694049835205,13.0056886672974,0.836283683776855,12.4938259720802,12.4788093566895,0.186809425679326,12.1694049835205,13.0056886672974,0.836283683776855,0.2143461003739376,351.7,439.6,6,16961.0,2,27.0,0.14285714285714285,28
24,12.3216025829315,12.3230366706848,0.187050811042804,12.0673828125,12.5729541778564,0.505571365356445,13.1281226873398,12.6168928146362,1.65035223873526,12.0673828125,17.4427928924561,5.37541007995605,12.9685629526774,12.5729541778564,1.70930450444767,10.6896591186523,17.4427928924561,6.75313377380371,12.27616751194,12.5119194984436,1.8425380418601,7.94655513763428,17.4427928924561,9.49623775482178,0.2143461003739376,690.1,862.7,11,16961.0,3,19.0,0.03571428571428571,28
25,12.5743272304535,12.5804686546326,0.118528429401341,12.4009552001953,12.7354164123535,0.334461212158203,12.5264005661011,12.5119194984436,0.124918913551292,12.3548612594604,12.7354164123535,0.380555152893066,12.4635087966919,12.4473180770874,0.212707276324549,12.0673828125,12.9167289733887,0.849346160888672,12.7953751303933,12.5790100097656,1.18091302855466,10.6896591186523,17.4427928924561,6.75313377380371,0.2143461003739376,580.2,725.3,10,16961.0,2,123.0,0.5357142857142857,28
26,12.2378187179565,12.2451181411743,0.136278136281826,12.0673828125,12.4009552001953,0.333572387695312,13.1281226873398,12.6168928146362,1.65035223873526,12.0673828125,17.4427928924561,5.37541007995605,13.1109088897705,12.5879831314087,1.59894015104479,12.0419902801514,17.4427928924561,5.40080261230469,12.1936107907976,12.5729541778564,1.87012994130298,7.94655513763428,17.4427928924561,9.49623775482178,0.2143461003739376,706.3,882.9,12,16961.0,3,18.0,0.10714285714285714,28
