complex_id,slope_mean_100m,slope_median_100m,slope_stdev_100m,slope_min_100m,slope_max_100m,slope_range_100m,slope_mean_150m,slope_median_150m,slope_stdev_150m,slope_min_150m,slope_max_150m,slope_range_150m,slope_mean_200m,slope_median_200m,slope_stdev_200m,slope_min_200m,slope_max_200m,slope_range_200m,slope_mean_300m,slope_median_300m,slope_stdev_300m,slope_min_300m,slope_max_300m,slope_range_300m,school_pc1,straight_dist_m,walk_dist_m,walk_time_min,avg_daily_ridership,station_zone_ord,MDD,CV
112,12.6417417526245,12.6901216506958,0.181123465896432,12.3997144699097,12.8353891372681,0.435674667358398,12.8064532809787,12.7429513931274,0.265613469112684,12.3997144699097,13.4568271636963,1.05711269378662,12.7301600575447,12.7395815849304,0.249759453940352,12.329137802124,13.4568271636963,1.12768936157227,12.6868624406702,12.6911487579346,0.328578265206457,11.5566244125366,13.4568271636963,1.90020275115967,0.2143461003739376,1152.9,1441.1,19,16961.0,4,0.04001125690364795,0.041104052914657074
114,18.5332708358765,18.676459312439,0.46725226327904,17.8196296691895,18.9605350494385,1.14090538024902,17.1689234972,18.4532279968262,2.49452063478721,12.3436412811279,18.9605350494385,6.61689376831055,17.3759365081787,18.5586643218994,2.55058678227049,11.8746156692505,19.1467189788818,7.27210330963135,18.572055217198,18.4950008392334,2.97481065098187,11.8746156692505,27.2744693756104,15.3998537063599,1.3536347655545813,695.9,869.9,11,6188.0,3,0.2654774396642182,0.14812220830801495
115,14.8220901489258,14.5703191757202,0.836545377562732,13.9468908309937,15.9490604400635,2.00216960906982,14.7216333813137,13.9468908309937,2.15170988048767,12.3658227920532,20.021312713623,7.65548992156982,15.6436566114426,14.2586050033569,3.02213400488478,12.3658227920532,22.9889698028564,10.6231470108032,15.3953447750637,14.1849155426025,4.253352729686,2.99539041519165,27.9658088684082,24.9704184532166,-0.1688411778833142,266.6,333.3,5,1570.0,1,0.31345147068953627,0.07923124147765442
119,16.3698908487956,18.2710304260254,2.84845629214095,12.3436412811279,18.4950008392334,6.15135955810547,16.810341835022,18.1080474853516,2.4278242370421,12.3436412811279,18.9605350494385,6.61689376831055,17.8784418106079,18.4532279968262,2.13449241116435,12.3436412811279,20.9068870544434,8.56324577331543,17.9792427335467,18.2710304260254,2.21633524946622,12.3436412811279,22.4109630584717,10.0673217773438,1.3536347655545813,588.1,735.1,10,6188.0,2,0.1666666666666666,0.041741142769776425
120,12.8574874401093,12.7819843292236,0.383322185979613,12.4091539382935,13.4568271636963,1.04767322540283,12.7756468454997,12.8353891372681,0.30099308830963,12.3536100387573,13.4568271636963,1.10321712493896,12.6088494573321,12.6911487579346,0.455625148891475,11.5566244125366,13.4568271636963,1.90020275115967,12.476528897005,12.5918292999268,0.489418618452471,11.5362424850464,13.4568271636963,1.9205846786499,1.2487567652622915,1145.5,1431.9,18,16961.0,4,0.06914893617021275,0.1133982867948791
121,32.1002464294434,29.3928670883179,12.0863594353829,18.2378749847412,51.3773765563965,33.1395015716553,37.751127243042,37.0706748962402,14.3777917074821,16.8190364837646,57.1933288574219,40.3742923736572,32.6713221867879,31.1085948944092,14.5894827218416,13.1611976623535,57.1933288574219,44.0321311950684,27.8066490590572,27.2639436721802,13.368103157812,11.5978565216064,57.1933288574219,45.5954723358154,1.2487567652622915,980.6,1225.8,16,13913.0,4,0.6408995517057514,0.20465240618926114
122,14.0314602851868,14.1234817504883,0.314300371633593,13.5442447662354,14.3346328735352,0.790388107299805,14.0643147362603,14.1849155426025,0.621188893972484,12.9645204544067,15.3435935974121,2.37907314300537,13.7809125355312,14.0669565200806,0.905601234961065,11.7131147384644,15.3435935974121,3.63047885894775,13.8985205563632,13.9374914169312,1.72743262336305,9.47355842590332,18.7504692077637,9.27691078186035,-0.5686842461978191,93.1,116.4,2,1570.0,1,0.18933396916229564,0.07199469638467368
124,18.9738121032715,17.5284557342529,5.35534900906463,13.1611976623535,27.6771392822266,14.515941619873,25.176860332489,21.0435152053833,12.4560799635403,13.1611976623535,51.3773765563965,38.216178894043,24.4441554886954,17.5284557342529,14.3484889855295,11.6901369094849,57.1933288574219,45.503191947937,27.1131324487574,19.3481540679932,17.1549354538738,11.5978565216064,74.845588684082,63.2477321624756,1.2487567652622915,1056.9,1321.2,17,16961.0,4,0.28630952380952385,0.1999113064377599
125,12.9125912984212,12.8717927932739,0.428682621779162,12.4091539382935,13.4568271636963,1.04767322540283,12.7664357423782,12.7637825012207,0.318053209895791,12.3536100387573,13.4568271636963,1.10321712493896,12.6173402786255,12.6921758651733,0.441320716179895,11.5566244125366,13.4568271636963,1.90020275115967,12.497783442906,12.6424608230591,0.468024852669784,11.5362424850464,13.4568271636963,1.9205846786499,1.2487567652622915,1161.6,1451.9,19,16961.0,4,0.03693931398416878,0.15377517303661142
127,12.7273098627726,12.7564792633057,0.313876200107075,12.329137802124,13.0963125228882,0.76717472076416,12.7006670236588,12.7311787605286,0.229421839837259,12.329137802124,13.0963125228882,0.76717472076416,12.768158531189,12.7362117767334,0.286365156902613,12.329137802124,13.3036813735962,0.974543571472168,12.9024460455951,12.8655128479004,0.316260322484884,12.329137802124,13.8235750198364,1.4944372177124,0.2143461003739376,1316.6,1645.7,21,16961.0,4,0.24829251059821006,0.18638840989321204
128,12.603887240092,12.6757354736328,0.146467825527455,12.3997144699097,12.7362117767334,0.33649730682373,12.6465133031209,12.6855211257935,0.175171603335425,12.329137802124,12.8592329025269,0.530095100402832,12.7371070861816,12.7362117767334,0.276282161564629,12.329137802124,13.4568271636963,1.12768936157227,12.8395465682535,12.8360953330994,0.293053822968222,12.329137802124,13.4568271636963,1.12768936157227,0.2143461003739376,1253.9,1567.3,20,16961.0,4,0.240209752791353,0.19093750614442248
129,12.5553858280182,12.5679631233215,0.192716329355371,12.329137802124,12.7564792633057,0.427341461181641,12.6728554831611,12.6855211257935,0.217814990715703,12.329137802124,13.0963125228882,0.76717472076416,12.6885588509696,12.7311787605286,0.205807679128452,12.329137802124,13.0963125228882,0.76717472076416,12.8902671813965,12.8592329025269,0.269448494497519,12.329137802124,13.4568271636963,1.12768936157227,0.2143461003739376,1279.6,1599.5,20,16961.0,4,0.12307692307692314,0.15263346764837565
